ID,ELEMENT,Avg_Temperature
USR0000OMLL,TMAX,96.33333333333333
USR0000OPHI,TMAX,48.0
USR0000WBRO,TMIN,3.6666666666666665
USS0007M32S,TMAX,1.4137931034482758
USS0010G22S,TMIN,-93.10344827586206
USS0011P02S,TMAX,74.58620689655173
USS0015B02S,TMAX,4.689655172413793
USS0016H08S,TMAX,23.75862068965517
USS0017H02S,TMAX,35.758620689655174
USS0021G17S,TMAX,40.89655172413793
USW00012979,TMAX,215.93103448275863
USW00013970,TMAX,225.27586206896552
USW00014775,TMIN,-41.59090909090909
USW00014839,TMAX,75.72413793103448
USW00014910,TMIN,-64.76190476190476
USW00023054,TMAX,107.96551724137932
USW00024021,TMAX,33.44827586206897
USW00053927,TMAX,173.58620689655172
USW00054743,TMIN,-8.181818181818182
USW00094645,TMAX,-11.551724137931034
ASM00094995,TMIN,218.13333333333333
COM00080110,TMIN,182.9
ITM00016148,TMAX,146.9047619047619
RSM00027665,TMAX,-49.95
USC00136103,TMIN,-69.65
CA001108395,TMAX,86.82142857142857
CA00116C8P0,TMIN,-38.10344827586207
CA003072723,TMAX,-51.63636363636363
CA005010641,TMAX,-15.586206896551724
CA006135583,TMIN,-26.20689655172414
CA008201780,TMAX,17.655172413793103
CD000064754,TMIN,194.38888888888889
CHM00053646,TMIN,-95.06896551724138
CHM00054374,TMIN,-154.89285714285714
CHM00057290,TMAX,87.07142857142857
CQC00914080,TMAX,271.6551724137931
ECM00084270,TMIN,109.16666666666667
IDM00097380,TMAX,334.25
IN020110800,TMIN,218.8181818181818
IN024141500,TMAX,283.86206896551727
KZ000035173,TMAX,-120.82608695652173
NG000001049,TMIN,157.68
RSM00026264,TMAX,-10.4
RSM00029379,TMIN,-283.09090909090907
RSM00030157,TMAX,-178.2
RSM00030385,TMAX,-172.40740740740742
RSM00030499,TMIN,-332.29411764705884
SY000040001,TMAX,145.14285714285714
TV000091643,TMAX,326.5625
UPM00033345,TMAX,65.05
USC00057309,TMAX,21.192307692307693
USC00088620,TMIN,141.31034482758622
USC00113320,TMAX,95.6896551724138
USC00154955,TMIN,16.310344827586206
USC00166584,TMAX,203.92592592592592
USC00169074,TMAX,195.1153846153846
USC00190408,TMAX,57.25925925925926
USC00210018,TMIN,-59.0
USC00210515,TMIN,-98.18518518518519
USC00211074,TMAX,37.0
USC00244328,TMIN,-49.0
USC00291963,TMAX,132.27272727272728
USC00296687,TMAX,119.28571428571429
USC00317845,TMAX,158.9655172413793
USC00386831,TMIN,13.620689655172415
USC00386906,TMAX,159.4814814814815
USC00388786,TMAX,161.06896551724137
USC00394766,TMIN,-69.03571428571429
USC00396712,TMIN,-58.0
USC00406271,TMAX,147.52
USC00413614,TMAX,200.1851851851852
USC00428828,TMIN,-53.130434782608695
USC00440021,TMIN,-12.448275862068966
USR0000ASKT,TMIN,-208.16666666666666
USR0000CBDR,TMIN,-16.666666666666668
USR0000CBLA,TMIN,-65.5
USR0000COKG,TMIN,46.5
USR0000CPAT,TMAX,41.833333333333336
USR0000CSRO,TMIN,65.83333333333333
USR0000TCON,TMAX,217.5
USS0007H05S,TMIN,-69.41379310344827
USS0010D07S,TMAX,20.655172413793103
USS0012M26S,TMIN,-48.275862068965516
USS0013B07S,TMIN,-70.17241379310344
USS0016H03S,TMAX,33.89655172413793
USS0020K27S,TMIN,-33.03448275862069
USS0021A28S,TMIN,-50.724137931034484
USS0021A31S,TMIN,-17.17241379310345
USS0022G13S,TMIN,-23.689655172413794
USS0051K05S,TMAX,-12.793103448275861
USW00004789,TMIN,-52.57142857142857
USW00004916,TMIN,-38.41379310344828
USW00012904,TMAX,246.6086956521739
USW00013894,TMIN,77.58620689655173
USW00014732,TMAX,75.65517241379311
USW00014826,TMIN,-32.0
USW00014936,TMIN,-55.689655172413794
USW00024033,TMAX,63.275862068965516
USW00053984,TMAX,174.52631578947367
USW00063894,TMIN,32.41379310344828
USW00093042,TMIN,-30.892857142857142
USW00093045,TMIN,21.75862068965517
USW00094227,TMAX,87.95238095238095
USW00096405,TMAX,11.857142857142858
IDM00096695,TMIN,259.53846153846155
IDM00097182,TMAX,304.07142857142856
MGM00044285,TMIN,-282.89473684210526
MXM00076737,TMAX,279.6363636363636
RSM00022798,TMAX,-91.63157894736842
TUM00017030,TMIN,68.11764705882354
USC00358407,TMAX,96.16666666666667
USW00027502,TMIN,-245.42857142857142
VMW00041010,TMIN,235.04761904761904
CHM00057083,TMIN,-11.5625
RIE00100814,TMIN,24.77777777777778
RSM00026781,TMIN,-41.0
USC00086078,TMIN,120.65
AJ000037756,TMAX,78.92857142857143
ARM00087688,TMIN,162.72413793103448
BOM00026864,TMIN,-5.318181818181818
CA001144635,TMIN,-8.724137931034482
CA00230N002,TMAX,-219.77777777777777
CA002403505,TMAX,-251.2
CA003010979,TMIN,-137.5
CA003034485,TMIN,-101.51724137931035
CA003036099,TMAX,9.03448275862069
CA003036682,TMAX,12.307692307692308
CA003050778,TMAX,16.344827586206897
CA004012400,TMAX,9.428571428571429
CA004024714,TMAX,-25.275862068965516
CA006037776,TMIN,-151.27586206896552
CA006105978,TMIN,-79.44827586206897
CA006110480,TMAX,38.10344827586207
CA00611E001,TMIN,-63.51724137931034
CA006136699,TMAX,49.96551724137931
CA008206240,TMIN,-57.275862068965516
CHM00056146,TMIN,-86.65517241379311
CIM00085577,TMAX,332.8181818181818
EN000026135,TMIN,-43.275862068965516
EZM00011659,TMAX,75.8695652173913
FRE00104048,TMAX,111.78571428571429
IDM00096207,TMAX,292.51724137931035
IDM00096987,TMIN,247.89473684210526
IN001111200,TMIN,221.85185185185185
KZ000038196,TMAX,18.56
MAM00067107,TMAX,261.9583333333333
MXM00076855,TMIN,218.14285714285714
PA000086134,TMIN,239.4
RQC00664702,TMIN,204.68965517241378
RQC00665097,TMIN,174.94736842105263
RSM00022676,TMIN,-172.45454545454547
RSM00023724,TMIN,-206.6315789473684
RSM00034785,TMIN,-67.30434782608695
RSM00034861,TMIN,-32.5
SF003336820,TMIN,133.13793103448276
UKM00003066,TMIN,12.15
US1VTES0003,TMIN,-113.0
USC00013519,TMIN,28.17241379310345
USC00049053,TMIN,-39.827586206896555
USC00053038,TMAX,95.6
USC00060227,TMAX,51.41379310344828
USC00107269,TMIN,-11.275862068965518
USC00116526,TMAX,81.85185185185185
USC00126580,TMAX,112.51724137931035
USC00130149,TMIN,-41.172413793103445
USC00131354,TMIN,-52.44444444444444
USC00150483,TMAX,126.0
USC00215488,TMIN,-40.86206896551724
USC00216276,TMIN,-75.03448275862068
USC00245153,TMAX,38.142857142857146
USC00297340,TMIN,-2.4074074074074074
USC00318964,TMIN,10.058823529411764
USC00366194,TMAX,82.5
USC00380506,TMIN,45.25925925925926
USC00383990,TMAX,166.8846153846154
USC00400137,TMAX,156.85714285714286
USC00411267,TMIN,-3.730769230769231
USC00411694,TMIN,37.03448275862069
USC00413873,TMAX,220.44827586206895
USC00419649,TMIN,138.7037037037037
USC00447904,TMIN,-20.555555555555557
USC00448170,TMAX,139.75862068965517
USC00471568,TMIN,-59.55172413793103
USR0000ASIL,TMAX,174.16666666666666
USR0000CBSR,TMAX,143.5
USR0000CDES,TMAX,95.33333333333333
USR0000CHIG,TMIN,-37.8
USR0000CLAH,TMAX,128.66666666666666
USR0000CPOT,TMIN,51.666666666666664
USR0000IPIT,TMIN,44.5
USR0000OPAR,TMIN,-29.5
USR0000OTUP,TMAX,59.166666666666664
USR0000THEN,TMIN,86.16666666666667
USR0000THMB,TMIN,66.83333333333333
USR0000TSHI,TMIN,29.666666666666668
USR0000TSOU,TMAX,220.33333333333334
USS0008N03S,TMIN,-56.13793103448276
USS0012B17S,TMAX,19.0
USS0012L15S,TMAX,27.103448275862068
USS0019L38S,TMIN,-80.72413793103448
USS0022E10S,TMAX,37.206896551724135
USS0022F18S,TMAX,53.03448275862069
USS0023B16S,TMAX,42.724137931034484
USS0049L09S,TMIN,-71.55172413793103
USW00000111,TMIN,-151.6818181818182
USW00000471,TMIN,72.27586206896552
USW00003185,TMIN,93.10344827586206
USW00012835,TMIN,130.06896551724137
USW00013927,TMAX,195.27586206896552
USW00014748,TMAX,61.22727272727273
USW00025624,TMAX,22.551724137931036
USW00054778,TMIN,-44.36363636363637
USW00093241,TMIN,51.89655172413793
USW00094871,TMIN,-22.413793103448278
UZM00038611,TMAX,93.91666666666667
VQW00011624,TMAX,300.1034482758621
ARM00087222,TMAX,382.7142857142857
FMW00040504,TMIN,265.34615384615387
FRM00007139,TMIN,57.388888888888886
TUM00017064,TMIN,79.57894736842105
USW00003047,TMAX,208.07142857142858
USC00238184,TMIN,11.068965517241379
ASN00011003,TMAX,255.74074074074073
ASN00091293,TMAX,217.46428571428572
AYM00089063,TMIN,1.4285714285714286
AYM00089642,TMAX,-21.925925925925927
CA001021330,TMAX,85.0
CA001157631,TMIN,-71.17241379310344
CA002204101,TMIN,-257.62068965517244
CA003011240,TMAX,-17.862068965517242
CA003012216,TMIN,-130.17241379310346
CA003013140,TMIN,-147.41379310344828
CA003023740,TMAX,-23.06896551724138
CA00306GE70,TMAX,14.947368421052632
CA00502I001,TMIN,-94.3103448275862
CA006012199,TMIN,-144.17241379310346
CA006020LPQ,TMIN,-133.51724137931035
CA006158731,TMAX,48.275862068965516
CA008204161,TMAX,-12.931034482758621
CHM00056116,TMAX,40.06896551724138
DRM00078482,TMAX,316.44
FRM00007156,TMAX,119.25
IN012201100,TMIN,191.17241379310346
ITM00016045,TMIN,36.588235294117645
JOM00040260,TMAX,166.94444444444446
LG000026326,TMAX,26.0
MGM00044294,TMAX,-146.35714285714286
MU000041288,TMIN,223.94736842105263
RSM00024856,TMIN,-408.2352941176471
RSM00029662,TMIN,-279.4736842105263
SAM00041036,TMIN,111.11111111111111
SF000782270,TMIN,149.46428571428572
SPM00008359,TMAX,195.8846153846154
TUM00017234,TMAX,194.92857142857142
USC00017025,TMIN,4.25
USC00022109,TMAX,156.75862068965517
USC00036928,TMAX,176.3448275862069
USC00043244,TMAX,155.89655172413794
USC00043714,TMIN,72.48275862068965
USC00044555,TMAX,170.27586206896552
USC00054444,TMAX,122.60714285714286
USC00085076,TMAX,213.42857142857142
USC00086767,TMIN,90.33333333333333
USC00109498,TMAX,41.875
USC00112745,TMIN,-49.689655172413794
USC00121303,TMIN,-27.26923076923077
USC00129905,TMAX,82.81481481481481
USC00130807,TMIN,-47.61538461538461
USC00142548,TMIN,-3.3333333333333335
USC00146242,TMAX,155.73076923076923
USC00151895,TMIN,-15.931034482758621
USC00157950,TMAX,151.0344827586207
USC00163313,TMAX,209.33333333333334
USC00200710,TMAX,99.48275862068965
USC00252020,TMAX,123.20689655172414
USC00254432,TMIN,-44.666666666666664
USC00262119,TMIN,-66.45833333333333
USC00265168,TMAX,113.21428571428571
USC00291450,TMAX,85.76
USC00305606,TMAX,89.06896551724138
USC00311429,TMIN,2.2413793103448274
USC00353445,TMAX,124.55172413793103
USC00363928,TMIN,-33.03448275862069
USC00391972,TMAX,71.44827586206897
USC00426340,TMAX,70.44827586206897
USC00449301,TMIN,-24.551724137931036
USC00452563,TMIN,5.0
USC00471847,TMAX,55.57142857142857
USC00478376,TMAX,45.58620689655172
USC00518108,TMIN,183.82758620689654
USR0000ATAL,TMIN,12.0
USR0000FNAV,TMAX,178.66666666666666
USR0000IGRL,TMIN,-39.666666666666664
USR0000OANT,TMAX,10.166666666666666
USR0000OCRA,TMAX,46.166666666666664
USR0000OREM,TMIN,37.166666666666664
USR0000OTOK,TMIN,-11.0
USR0000TARA,TMAX,225.0
USR0000VJAM,TMIN,-19.5
USR0000WBUR,TMIN,-62.666666666666664
USR0000WCAR,TMAX,116.66666666666667
USS0006G01S,TMAX,6.344827586206897
USS0010F16S,TMAX,8.89655172413793
USS0011J37S,TMIN,-54.51724137931034
USS0011J56S,TMAX,-2.4827586206896552
USS0011K39S,TMIN,-60.48275862068966
USS0011R10S,TMAX,60.55172413793103
USS0016H06S,TMIN,-58.06896551724138
USS0017B04S,TMIN,-26.551724137931036
USS0019L13S,TMIN,-63.93103448275862
USS0021D01S,TMAX,34.51724137931034
USW00003947,TMAX,143.13793103448276
USW00004127,TMIN,-25.413793103448278
USW00004838,TMIN,-24.137931034482758
USW00013897,TMAX,168.44827586206895
USW00023007,TMAX,179.6551724137931
USW00024141,TMIN,0.27586206896551724
USW00026494,TMAX,-57.666666666666664
USW00053852,TMAX,174.3793103448276
USW00053974,TMAX,147.10344827586206
USW00053983,TMAX,210.55172413793105
USW00063831,TMIN,42.86206896551724
USW00094185,TMAX,74.58620689655173
UZM00038178,TMAX,50.42307692307692
ARM00087289,TMIN,224.04761904761904
JA000047607,TMIN,8.785714285714286
JA000047612,TMIN,1.2666666666666666
MLM00061230,TMAX,367.5
USC00267908,TMIN,-40.42857142857143
TUM00017022,TMIN,52.0
RSM00036058,TMAX,-50.2962962962963
USR0000CGOR,TMIN,-58.333333333333336
CA001126510,TMIN,-43.04347826086956
CA001144635,TMAX,46.89655172413793
CA003035845,TMIN,-107.27586206896552
CA006145504,TMAX,18.96551724137931
CA007077571,TMIN,-162.0
CHM00054208,TMIN,-209.07407407407408
CHM00056004,TMAX,-36.03448275862069
FRE00171632,TMAX,103.26315789473684
GG000037518,TMIN,-41.57692307692308
IR000040848,TMIN,3.625
KZ000035671,TMAX,-95.80952380952381
KZ000036126,TMIN,-179.42857142857142
LG000026339,TMAX,10.517241379310345
MG000044373,TMIN,-174.36363636363637
RSM00020292,TMIN,-220.94117647058823
RSM00022913,TMIN,-130.33333333333334
RSM00024671,TMAX,-337.82758620689657
RSM00025503,TMIN,-415.04347826086956
RSM00026894,TMIN,-63.166666666666664
RSM00027858,TMIN,-119.6842105263158
RSM00029605,TMAX,-116.21739130434783
RSM00034003,TMIN,-73.57894736842105
RSM00034545,TMIN,-66.52631578947368
TX000038799,TMIN,4.608695652173913
USC00043669,TMIN,24.26086956521739
USC00044712,TMAX,161.96428571428572
USC00056266,TMAX,105.79310344827586
USC00108137,TMIN,-12.555555555555555
USC00116579,TMAX,116.3103448275862
USC00123418,TMAX,89.10344827586206
USC00139132,TMAX,117.82142857142857
USC00206080,TMAX,56.62068965517241
USC00236402,TMIN,-10.551724137931034
USC00243098,TMAX,59.241379310344826
USC00244328,TMAX,19.047619047619047
USC00252037,TMAX,82.44827586206897
USC00252595,TMIN,-38.61538461538461
USC00258117,TMIN,-48.58620689655172
USC00271647,TMIN,-130.04
USC00303322,TMIN,-99.89655172413794
USC00315177,TMAX,155.51724137931035
USC00315177,TMIN,25.655172413793103
USC00384460,TMAX,153.6206896551724
USC00413280,TMIN,68.04166666666667
USC00414792,TMIN,83.79310344827586
USC00421446,TMAX,76.84615384615384
USC00427165,TMAX,20.0
USC00472842,TMAX,69.3103448275862
USC00486440,TMIN,-134.85714285714286
USC00502339,TMAX,-342.6666666666667
USC00505519,TMAX,38.42307692307692
USR0000CNFO,TMIN,35.833333333333336
USR0000CPOR,TMAX,37.833333333333336
USR0000CSAW,TMIN,16.5
USR0000ISAL,TMAX,36.166666666666664
USR0000MMEA,TMIN,-51.0
USR0000OBRB,TMAX,179.66666666666666
USR0000TSOU,TMIN,61.333333333333336
USS0006L06S,TMAX,17.896551724137932
USS0010K06S,TMIN,-99.55172413793103
USS0011D19S,TMIN,-89.06896551724138
USS0012B17S,TMIN,-74.6896551724138
USS0015J01S,TMIN,-82.42857142857143
USS0046P01S,TMIN,-138.3793103448276
USW00003896,TMIN,21.3
USW00014751,TMIN,-6.0
USW00014764,TMIN,-54.86206896551724
USW00023183,TMIN,103.62068965517241
USW00093846,TMAX,168.27586206896552
USW00094846,TMAX,95.86206896551724
USW00094991,TMIN,-19.482758620689655
ARM00087596,TMAX,287.9230769230769
RSM00023527,TMIN,-246.55
USC00244560,TMAX,23.818181818181817
USC00402589,TMIN,16.272727272727273
FI000002401,TMIN,-107.4
JA000047636,TMIN,36.416666666666664
RSM00028666,TMIN,-211.125
ARM00087016,TMIN,229.9655172413793
CA001061458,TMIN,28.736842105263158
CA001088015,TMAX,23.714285714285715
CA003024668,TMIN,-135.82758620689654
CA004028060,TMIN,-107.62068965517241
CA004045607,TMIN,-143.0
CA005012324,TMIN,-101.48275862068965
CA007065012,TMIN,-169.82758620689654
CA007093716,TMAX,-111.20689655172414
CA008200558,TMAX,12.03448275862069
CHM00053487,TMAX,17.48148148148148
CHM00054337,TMIN,-95.55172413793103
CHM00056671,TMAX,205.82758620689654
CHM00058457,TMIN,30.708333333333332
ECM00084036,TMAX,197.14285714285714
FR000007560,TMIN,-8.6875
FRM00007643,TMIN,48.86363636363637
IC000004013,TMAX,10.185185185185185
IDM00097120,TMAX,330.2068965517241
ITM00016360,TMAX,156.9375
ITM00016429,TMIN,85.1
KZ000036003,TMIN,-191.6875
KZ000038334,TMAX,41.42307692307692
LG000026424,TMIN,-9.724137931034482
MGM00044215,TMIN,-256.8095238095238
MOE00147755,TMAX,203.79166666666666
NZ000093292,TMIN,132.24137931034483
PE000084752,TMIN,121.42857142857143
PK000041712,TMIN,57.93103448275862
RSM00026585,TMAX,-9.523809523809524
RSM00030844,TMIN,-328.5
RSM00031735,TMIN,-224.1
RSM00034838,TMIN,5.363636363636363
SXM00088900,TMIN,31.133333333333333
TI000038847,TMAX,121.92307692307692
TI000038954,TMAX,11.068965517241379
TUM00017034,TMIN,84.5
TUM00017260,TMAX,128.95652173913044
UPM00033393,TMIN,20.666666666666668
USC00026190,TMAX,128.75862068965517
USC00044712,TMIN,62.642857142857146
USC00047851,TMIN,84.44827586206897
USC00102187,TMAX,85.27586206896552
USC00102667,TMIN,-43.89655172413793
USC00110442,TMIN,-28.708333333333332
USC00114355,TMAX,101.72413793103448
USC00116610,TMIN,-26.03448275862069
USC00148038,TMAX,160.6206896551724
USC00157652,TMAX,138.55172413793105
USC00204280,TMIN,-72.4074074074074
USC00221880,TMIN,49.30434782608695
USC00231711,TMAX,188.3684210526316
USC00253910,TMIN,-36.44444444444444
USC00285195,TMAX,68.51724137931035
USC00292865,TMIN,-30.88888888888889
USC00304207,TMAX,66.27586206896552
USC00322148,TMAX,3.4482758620689653
USC00333758,TMAX,106.53333333333333
USC00338951,TMIN,-17.428571428571427
USC00395481,TMIN,-41.214285714285715
USC00395531,TMAX,36.10344827586207
USC00412758,TMIN,121.48148148148148
USC00413873,TMIN,109.79310344827586
USC00417232,TMAX,214.68965517241378
USC00477113,TMIN,-97.67857142857143
USR0000ACOL,TMAX,27.833333333333332
USR0000AMTN,TMAX,-170.16666666666666
USR0000ASES,TMIN,78.83333333333333
USR0000CFIS,TMIN,112.16666666666667
USR0000CLIN,TMAX,150.83333333333334
USR0000CRUT,TMAX,73.0
USR0000FCEN,TMAX,214.83333333333334
USR0000FWIL,TMAX,200.0
USR0000IHAR,TMAX,125.83333333333333
USR0000OPRO,TMIN,2.6666666666666665
USR0000TGUA,TMIN,-1.8333333333333333
USR0000TLGR,TMIN,82.33333333333333
USR0000TSAB,TMIN,105.0
USR0000VJAM,TMAX,129.66666666666666
USS0006L14S,TMIN,-127.28571428571429
USS0010E09S,TMIN,-70.77777777777777
USS0010J20S,TMIN,-107.58620689655173
USS0021D35S,TMIN,-15.379310344827585
USS0022F14S,TMAX,24.689655172413794
USW00003038,TMIN,-90.17241379310344
USW00003991,TMIN,52.58620689655172
USW00012911,TMAX,221.93103448275863
USW00012968,TMIN,99.5
USW00013964,TMIN,44.310344827586206
USW00014710,TMAX,61.37931034482759
USW00025630,TMIN,-14.379310344827585
USW00025704,TMIN,-30.2
USW00054740,TMAX,46.86206896551724
USW00094261,TMIN,29.17241379310345
USW00094943,TMAX,66.72413793103448
AGM00060656,TMAX,259.4
BOM00026653,TMAX,25.666666666666668
EZM00011406,TMIN,24.61111111111111
RSM00022996,TMAX,-82.72
RSM00027051,TMAX,-76.0
RSM00034391,TMIN,-126.3913043478261
USC00295960,TMAX,82.46153846153847
CA007060826,TMAX,-81.0
USC00238184,TMAX,146.13793103448276
USC00417981,TMIN,110.85714285714286
USW00093874,TMIN,88.48275862068965
ASN00072091,TMIN,108.06666666666666
ASN00085298,TMIN,117.23529411764706
BN000065306,TMIN,213.82142857142858
CA001026270,TMAX,81.15384615384616
CA001048898,TMAX,41.07142857142857
CA001062251,TMAX,72.27586206896552
CA001086082,TMAX,65.79310344827586
CA005062835,TMAX,-153.39285714285714
CA006107276,TMAX,10.689655172413794
CA007063370,TMIN,-143.33333333333334
CA008502799,TMAX,-96.72413793103448
CHM00053192,TMIN,-243.53571428571428
CHM00055299,TMAX,-1.793103448275862
CHM00057494,TMAX,106.86363636363636
CHM00058251,TMIN,-3.4482758620689653
CS000078774,TMIN,189.80769230769232
FIE00145377,TMAX,-56.095238095238095
IDM00096607,TMAX,329.39285714285717
IN019131301,TMIN,127.82608695652173
JOM00040265,TMIN,40.17391304347826
KZ000036397,TMIN,-196.3
LG000026544,TMIN,-17.862068965517242
MOM00060155,TMAX,209.86363636363637
MUM00041263,TMIN,164.0
MXM00076665,TMAX,305.3
PK000041560,TMIN,4.5
RSM00020667,TMIN,-192.21052631578948
RSM00025034,TMIN,-305.8888888888889
RSM00032069,TMIN,-196.0
RSM00034357,TMIN,-74.6
USC00045449,TMIN,-25.85
USC00051186,TMIN,-108.03448275862068
USC00052223,TMAX,109.69565217391305
USC00108928,TMAX,94.62068965517241
USC00109498,TMIN,-19.11111111111111
USC00135844,TMIN,-34.06896551724138
USC00136316,TMAX,122.23076923076923
USC00201675,TMIN,-43.689655172413794
USC00202598,TMAX,16.642857142857142
USC00212645,TMAX,56.4
USC00221707,TMIN,29.904761904761905
USC00248211,TMAX,42.03846153846154
USC00259045,TMIN,-52.65217391304348
USC00307134,TMIN,-8.777777777777779
USC00314788,TMAX,131.6206896551724
USC00314938,TMAX,149.58620689655172
USC00317319,TMIN,12.96551724137931
USC00325660,TMAX,2.75
USC00333500,TMAX,100.39285714285714
USC00391740,TMIN,-57.3448275862069
USC00406829,TMIN,-12.862068965517242
USC00429045,TMIN,7.925925925925926
USC00447985,TMIN,-15.176470588235293
USC00448941,TMIN,-7.45
USC00455525,TMAX,102.39285714285714
USC00475364,TMAX,42.13793103448276
USC00476718,TMAX,70.3103448275862
USC00503695,TMIN,-25.571428571428573
USR0000CART,TMIN,-27.666666666666668
USR0000CBEN,TMAX,60.333333333333336
USR0000CTRI,TMAX,56.333333333333336
USR0000MBAU,TMIN,-39.0
USR0000MPIN,TMAX,81.5
USR0000NNCP,TMIN,3.5
USR0000OWAG,TMAX,-9.0
USR0000TMCF,TMAX,200.83333333333334
USS0006J08S,TMAX,-22.517241379310345
USS0006K45S,TMAX,29.79310344827586
USS0007E39S,TMIN,-67.41379310344827
USS0007M14S,TMIN,-127.17241379310344
USS0009F04S,TMAX,19.0
USS0011J01S,TMIN,-85.79310344827586
USS0011P13S,TMAX,77.65517241379311
USS0013A15S,TMAX,-2.0344827586206895
USS0015H03S,TMIN,-65.58620689655173
USS0051K05S,TMIN,-76.82758620689656
USW00003072,TMAX,204.27586206896552
USW00003860,TMAX,137.93103448275863
USW00003952,TMIN,63.13793103448276
USW00012812,TMAX,248.28571428571428
USW00012912,TMIN,105.17241379310344
USW00012953,TMAX,205.66666666666666
USW00013750,TMIN,31.772727272727273
USW00013932,TMIN,8.285714285714286
USW00013986,TMAX,116.0952380952381
USW00053967,TMAX,193.93103448275863
USW00053979,TMIN,93.13793103448276
USW00054790,TMAX,63.68181818181818
USW00063874,TMIN,35.0
USW00093073,TMAX,39.37931034482759
USW00093167,TMIN,22.620689655172413
IDM00097008,TMIN,246.05
KZ000035700,TMAX,4.869565217391305
USC00037712,TMIN,55.0
USC00232568,TMIN,-19.523809523809526
USC00466248,TMAX,102.5925925925926
USC00475808,TMAX,69.28
UZM00038427,TMIN,-13.545454545454545
RSM00022217,TMAX,-65.82352941176471
RSM00024606,TMIN,-389.14285714285717
KZ000028984,TMAX,-106.19047619047619
AGM00060607,TMAX,214.08333333333334
ASN00016001,TMIN,187.94444444444446
ASN00085298,TMAX,296.5
BKM00014652,TMAX,-7.1
CA001047172,TMAX,78.62068965517241
CA001105192,TMIN,28.448275862068964
CA003032683,TMAX,19.06896551724138
CA003076680,TMAX,-17.79310344827586
CA004064620,TMAX,-22.310344827586206
CA00702FHL8,TMAX,10.068965517241379
CA008401703,TMAX,-2.0344827586206895
CHM00057127,TMAX,97.48275862068965
CHM00057461,TMAX,108.06896551724138
CHM00059838,TMAX,261.9310344827586
GG000037621,TMIN,13.782608695652174
GQC00914025,TMIN,243.93103448275863
GR000016641,TMAX,169.55555555555554
IN012230300,TMIN,204.51724137931035
IN017060500,TMAX,296.0
IN017121000,TMAX,322.3333333333333
JA000047406,TMAX,-0.92
KZ000034691,TMIN,-74.56521739130434
KZ000035416,TMIN,-147.73684210526315
RPM00098644,TMIN,234.75
RSM00022563,TMIN,-161.1904761904762
TI000038744,TMAX,13.333333333333334
USC00013519,TMAX,193.13793103448276
USC00029309,TMIN,40.48275862068966
USC00082229,TMAX,216.96428571428572
USC00105980,TMAX,76.48275862068965
USC00107689,TMAX,44.0
USC00114442,TMAX,124.17241379310344
USC00116344,TMAX,94.75862068965517
USC00116616,TMIN,-26.035714285714285
USC00117391,TMIN,-10.535714285714286
USC00123082,TMIN,-20.20689655172414
USC00144087,TMIN,-23.51851851851852
USC00158635,TMAX,131.78571428571428
USC00182906,TMAX,92.72413793103448
USC00203585,TMIN,-33.15384615384615
USC00205892,TMIN,-26.333333333333332
USC00206583,TMAX,32.53846153846154
USC00212561,TMIN,-119.62962962962963
USC00219170,TMAX,46.18181818181818
USC00229079,TMAX,186.30769230769232
USC00251361,TMAX,62.41379310344828
USC00258755,TMIN,-10.166666666666666
USC00263671,TMIN,-4.931034482758621
USC00340257,TMIN,36.388888888888886
USC00353047,TMAX,109.86206896551724
USC00356784,TMAX,130.31034482758622
USC00364815,TMIN,-60.758620689655174
USC00386906,TMIN,21.40740740740741
USC00394630,TMAX,82.55172413793103
USC00395691,TMIN,-49.41379310344828
USC00405118,TMAX,154.30769230769232
USC00448062,TMAX,111.88461538461539
USC00456768,TMIN,22.25
USC00484131,TMIN,-58.724137931034484
USC00518816,TMAX,253.17241379310346
USR0000AKAI,TMIN,-326.1666666666667
USR0000APRO,TMIN,-31.5
USR0000ASLR,TMIN,-220.83333333333334
USR0000AUCR,TMAX,-240.16666666666666
USR0000CBCN,TMAX,143.66666666666666
USR0000CFRE,TMIN,74.0
USR0000MWIN,TMAX,177.0
USR0000OAGN,TMAX,104.33333333333333
USR0000WCNW,TMAX,80.33333333333333
USS0006M17S,TMIN,-89.44827586206897
USS0009S06S,TMAX,92.20689655172414
USS0011D08S,TMAX,-17.620689655172413
USS0011R03S,TMIN,-36.758620689655174
USS0012M17S,TMAX,52.03448275862069
USS0018G02S,TMIN,-66.03448275862068
USS0021C10S,TMAX,10.0
USS0021C10S,TMIN,-60.51724137931034
USS0021D13S,TMIN,-20.862068965517242
USS0022D02S,TMAX,38.275862068965516
USW00003918,TMIN,23.137931034482758
USW00013781,TMIN,-13.10344827586207
USW00024013,TMAX,19.82758620689655
USW00063892,TMIN,51.689655172413794
USW00093807,TMAX,140.78947368421052
USW00093990,TMIN,-20.93103448275862
USW00094032,TMAX,53.793103448275865
USW00094623,TMAX,35.90909090909091
USW00094855,TMAX,61.41379310344828
AR000000011,TMAX,358.875
ASN00092045,TMIN,138.94444444444446
AYM00089055,TMAX,36.1875
EIM00003955,TMIN,47.45454545454545
ISM00040180,TMIN,102.92307692307692
JA000047741,TMIN,32.357142857142854
MY000096413,TMAX,314.14285714285717
MYM00096471,TMIN,238.27272727272728
USC00487236,TMAX,40.5
ASN00010286,TMAX,371.62068965517244
ASN00056018,TMAX,308.86206896551727
CA001063690,TMAX,75.51724137931035
